web-scraper-order,web-scraper-start-url,text
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"2611 La prière de foi ne consiste pas seulement à dire "" Seigneur, Seigneur "", mais à accorder le cœur à faire la volonté du Père (Mt 7, 21). Ce souci de coopérer au Dessein divin, Jésus appelle ses disciples à le porter dans la prière (cf. Mt 9, 38 ; Lc 10, 2 ; Jn 4, 34)."
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"2612 En Jésus "" le Royaume de Dieu est tout proche "", il appelle à la conversion et à la foi mais aussi à la vigilance. Dans la prière, le disciple veille attentif à Celui qui Est et qui Vient dans la mémoire de sa première Venue dans l’humilité de la chair et dans l’espérance de son second Avènement dans la Gloire (cf. Mc 13 ; Lc 21, 34-36). En communion avec leur Maître, la prière des disciples est un combat, et c’est en veillant dans la prière que l’on n’entre pas en tentation (cf. Lc 22, 40. 46)."
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,2613 Trois paraboles principales sur la prière nous sont transmises par S. Luc :
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"2614 Quand Jésus confie ouvertement à ses disciples le mystère de la prière au Père, il leur dévoile ce que devra être leur prière, et la nôtre, lorsqu’il sera retourné, dans son Humanité glorifiée, auprès du Père. Ce qui est nouveau maintenant est de "" demander en son Nom "" (Jn 14, 13). La foi en Lui introduit les disciples dans la connaissance du Père, parce que Jésus est "" le Chemin , la Vérité et la Vie "" (Jn 14, 6). La foi porte son fruit dans l’amour : garder sa Parole, ses commandements, demeurer avec Lui dans le Père qui en Lui nous aime jusqu’à demeurer en nous. Dans cette Alliance nouvelle, la certitude d’être exaucés dans nos demandes est fondée sur la prière de Jésus (cf. Jn 14, 13-14)."
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"2615 Plus encore, ce que le Père nous donne lorsque notre prière est unie à celle de Jésus, c’est "" l’autre Paraclet, pour être avec vous à jamais, l’Esprit de Vérité "" (Jn 14, 16-17). Cette nouveauté de la prière et de ses conditions apparaît à travers le Discours d’adieu (cf. Jn 14, 23-26 ; 15, 7. 16 ; 16, 13-15 ; 16, 23-27). Dans l’Esprit Saint, la prière chrétienne est communion d’amour avec le Père, non seulement par le Christ, mais aussi en Lui : "" Jusqu’ici vous n’avez rien demandé en mon Nom. Demandez et vous recevrez, et votre joie sera parfaite "" (Jn 16, 24)."
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"2616 La prière à Jésus est déjà exaucée par lui durant son ministère, à travers des signes qui anticipent la puissance de sa Mort et de sa Résurrection : Jésus exauce la prière de foi, exprimée en paroles (le lépreux : cf. Mc 1, 40-41 ; Jaïre : cf. Mc 5, 36 ; la cananéenne : cf. Mc 7, 29 ; le bon larron : cf. Lc 23, 39-43) ou en silence (les porteurs du paralytique : cf. Mc 2, 5 ; l’hémorroïsse qui touche son vêtement : cf. Mc 5, 28 ; les larmes et le parfum de la pécheresse : cf. Lc 7, 37-38). La demande pressante des aveugles : "" Aie pitié de nous, fils de David "" (Mt 9, 27) ou "" Fils de David, Jésus, aie pitié de moi "" (Mc 10, 48) a été reprise dans la tradition de la Prière à Jésus : "" Jésus, Christ, Fils de Dieu, Seigneur, aie pitié de moi, pécheur ! "" Guérison des infirmités ou rémission des péchés, Jésus répond toujours à la prière qui l’implore avec foi : "" Va en paix, ta foi t’a sauvé ! ""."
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"2617 La prière de Marie nous est révélée à l’aurore de la Plénitude des temps. Avant l’Incarnation du Fils de Dieu et avant l’effusion de l’Esprit Saint, sa prière coopère d’une manière unique au Dessein bienveillant du Père, lors de l’Annonciation pour la conception du Christ (cf. Lc 1, 38), lors de la Pentecôte pour la formation de l’Église, Corps du Christ (cf. Ac 1, 14). Dans la foi de son humble servante le Don de Dieu trouve l’accueil qu’il attendait depuis le commencement des temps. Celle que le Tout-Puissant a faite "" pleine de grâce "" répond par l’offrande de tout son être : "" Voici la servante du Seigneur, qu’il m’advienne selon ta parole "". Fiat, c’est la prière chrétienne : être tout à Lui puisqu’Il est tout à nous."
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"2618 L’Evangile nous révèle comment Marie prie et intercède dans la foi : à Cana (cf. Jn 2, 1-12) la mère de Jésus prie son fils pour les besoins d’un repas de noces, signe d’un autre Repas, celui des noces de l’Agneau donnant son Corps et son Sang à la demande de l’Église, son Epouse. Et c’est à l’heure de la nouvelle Alliance, au pied de la Croix (cf. Jn 19, 25-27), que Marie est exaucée comme la Femme, la nouvelle Eve, la véritable "" mère des vivants ""."
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"2619 C’est pourquoi le cantique de Marie (cf. Lc 1, 46-55 ; le Magnificat latin, le Mégalinaire byzantin), est à la fois le cantique de la Mère de Dieu et celui de l’Église, cantique de la Fille de Sion et du nouveau Peuple de Dieu, cantique d’action de grâces pour la plénitude de grâces répandues dans l’Economie du salut, cantique des "" pauvres "" dont l’espérance est comblée par l’accomplissement des Promesses faites à nos pères "" en faveur d’Abraham et de sa descendance, à jamais ""."
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,Article 2
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,DANS LA PLENITUDE DU TEMPS
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,Jésus enseigne à prier
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,Jésus exauce la prière
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,Jésus prie
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"L’Epître aux Hébreux exprime en des termes dramatiques comment la prière de Jésus opère la victoire du salut : "" C’est Lui qui aux jours de sa chair, ayant présenté, avec une violente clameur et des larmes, des implorations et des supplications à celui qui pouvait le sauver de la mort, et ayant été exaucé en raison de sa piété, tout Fils qu’il était, il apprit, de ce qu’il souffrit, l’obéissance ; après avoir été rendu parfait, il est devenu pour tous ceux qui lui obéissent principe de salut éternel "" (He 5, 7-9)."
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"La deuxième, "" la veuve importune "" (cf. Lc 18, 1-8), est centrée sur l’une des qualités de la prière : il faut toujours prier sans se lasser avec la patience de la foi. "" Mais le Fils de l’homme, quand il viendra, trouvera-t-il la foi sur la terre "" ?"
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"La première, "" l’ami importun "" (cf. Lc 11, 5-13), invite à une prière instante : "" Frappez, et l’on vous ouvrira "". A celui qui prie ainsi, le Père du ciel "" donnera tout ce dont il a besoin "", et surtout l’Esprit Saint qui contient tous les dons."
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"La prière "" sacerdotale "" de Jésus (cf. Jn 17) tient une place unique dans l’Economie du salut. Elle sera méditée en finale de la première Section. Elle révèle en effet la prière toujours actuelle de notre Grand Prêtre, et, en même temps, elle contient ce qu’il nous enseigne dans notre prière à notre Père, laquelle sera développée dans la deuxième Section."
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,La prière de la Vierge Marie
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"La troisième parabole, "" le pharisien et le publicain "" (cf. Lc 18, 9-14), concerne l’humilité du cœur qui prie. "" Mon Dieu, aie pitié du pécheur que je suis "". Cette prière, l’Église ne cesse de la faire sienne : "" Kyrie eleison ! ""."
Article 2 DANS LA PLENITUDE DU TEMPS,http://www.vatican.va/archive/FRA0013/__P8Y.HTM,"S. Augustin résume admirablement les trois dimension de la prière de Jésus : "" Il prie pour nous en tant que notre prêtre, il prie en nous en tant que notre tête, il est prié par nous en tant que notre Dieu. Reconnaissons donc en Lui nos voix et sa voix en nous "" (Psal. 85, 1 ; cf. IGLH 7)."
EN BREF,http://www.vatican.va/archive/FRA0013/__P8Z.HTM,"2620 Dans le Nouveau Testament le modèle parfait de la prière réside dans la prière filiale de Jésus. Faite souvent dans la solitude, dans le secret, la prière de Jésus comporte une adhésion aimante à la volonté du Père jusqu’à la croix et une absolue confiance d’être exaucée."
EN BREF,http://www.vatican.va/archive/FRA0013/__P8Z.HTM,"2621 Dans son enseignement, Jésus apprend à ses disciples à prier avec un cœur purifié, une foi vive et persévérante, une audace filiale. Il les appelle à la vigilance et les invite à présenter à Dieu leurs demandes en son Nom. Jésus Christ exauce lui-même les prières qui lui sont adressées."
EN BREF,http://www.vatican.va/archive/FRA0013/__P8Z.HTM,"2622 La prière de la Vierge Marie, en son Fiat et en son Magnificat, se caractérise par l’offrande généreuse de tout son être dans la foi."
EN BREF,http://www.vatican.va/archive/FRA0013/__P8Z.HTM,EN BREF
"PREMIERE SECTION ""JE CROIS"" – ""NOUS CROYONS""",http://www.vatican.va/archive/FRA0013/__P9.HTM,"""JE CROIS"" – ""NOUS CROYONS"""
"PREMIERE SECTION ""JE CROIS"" – ""NOUS CROYONS""",http://www.vatican.va/archive/FRA0013/__P9.HTM,"26 Lorsque nous professons notre foi, nous commençons par dire : "" Je crois "" ou "" Nous croyons "". Avant d’exposer la foi de l’Église telle qu’elle est confessée dans le Credo, célébrée dans la liturgie, vécue dans la pratique des Commandements et dans la prière, demandons-nous donc ce que signifie "" croire "". La foi est la réponse de l’homme à Dieu qui se révèle et se donne à lui, en apportant en même temps une lumière surabondante à l’homme en quête du sens ultime de sa vie. Nous considérons dès lors d’abord cette quête de l’homme (chapitre premier), ensuite la Révélation divine, par laquelle Dieu vient au devant de l’homme (chapitre deuxième), enfin la réponse de la foi (chapitre troisième)."
"PREMIERE SECTION ""JE CROIS"" – ""NOUS CROYONS""",http://www.vatican.va/archive/FRA0013/__P9.HTM,LA PROFESSION DE LA FOI
"PREMIERE SECTION ""JE CROIS"" – ""NOUS CROYONS""",http://www.vatican.va/archive/FRA0013/__P9.HTM,PREMIERE PARTIE
"PREMIERE SECTION ""JE CROIS"" – ""NOUS CROYONS""",http://www.vatican.va/archive/FRA0013/__P9.HTM,PREMIERE SECTION
Article 3 DANS LE TEMPS DE ÉGLISE,http://www.vatican.va/archive/FRA0013/__P90.HTM,"2623 Le jour de la Pentecôte, l’Esprit de la Promesse a été répandu sur les disciples, "" assemblés en un même lieu "" (Ac 2, 1), l’attendant "" tous d’un même cœur, assidus à la prière "" (Ac 1, 14). L’Esprit qui enseigne l’Église et lui rappelle tout ce que Jésus a dit (cf. Jn 14, 26), va aussi la former à la vie de prière."
Article 3 DANS LE TEMPS DE ÉGLISE,http://www.vatican.va/archive/FRA0013/__P90.HTM,"2624 Dans la première communauté de Jérusalem, les croyants "" se montraient assidus à l’enseignement des apôtres, fidèles à la communion fraternelle, à la fraction du pain et aux prières "" (Ac 2, 42). La séquence est typique de la prière de l’Église : fondée sur la foi apostolique et authentifiée par la charité, elle est nourrie dans l’Eucharistie."
Article 3 DANS LE TEMPS DE ÉGLISE,http://www.vatican.va/archive/FRA0013/__P90.HTM,"2625 Ces prières sont d’abord celles que les fidèles écoutent et lisent dans les Écritures, mais ils les actualisent, celles des Psaumes en particulier, à partir de leur accomplissement dans le Christ (cf. Lc 24, 27. 44). L’Esprit Saint, qui rappelle ainsi le Christ à son Église orante, la conduit aussi vers la Vérité tout entière et suscite des formulations nouvelles qui exprimeront l’insondable Mystère du Christ à l’œuvre dans la vie, les sacrements et la mission de son Église. Ces formulations se développeront dans les grandes traditions liturgiques et spirituelles. Les formes de la prière, telles que les révèlent les Écritures apostoliques canoniques, resteront normatives de la prière chrétienne."
Article 3 DANS LE TEMPS DE ÉGLISE,http://www.vatican.va/archive/FRA0013/__P90.HTM,Article 3
Article 3 DANS LE TEMPS DE ÉGLISE,http://www.vatican.va/archive/FRA0013/__P90.HTM,DANS LE TEMPS DE ÉGLISE
I. La bénédiction et l’adoration,http://www.vatican.va/archive/FRA0013/__P91.HTM,"2626 La bénédiction exprime le mouvement de fond de la prière chrétienne : elle est rencontre de Dieu et de l’homme ; en elle le Don de Dieu et l’accueil de l’homme s’appellent et s’unissent. La prière de bénédiction est la réponse de l’homme aux dons de Dieu : parce que Dieu bénit, le cœur de l’homme peut bénir en retour Celui qui est la source de toute bénédiction."
I. La bénédiction et l’adoration,http://www.vatican.va/archive/FRA0013/__P91.HTM,"2627 Deux formes fondamentales expriment ce mouvement : tantôt, elle monte, portée dans l’Esprit Saint, par le Christ vers le Père (nous Le bénissons de nous avoir bénis ; cf. Ep 1, 3-14 ; 2 Co 1, 3-7. ; 1 P 1, 3-9.) ; tantôt, elle implore la grâce de l’Esprit Saint qui, par le Christ, descend d’auprès du Père (c’est lui qui nous bénit ; cf. 2 Co 13, 13 ; Rm 15, 5-6. 13 ; Ep 6, 23-24)."
I. La bénédiction et l’adoration,http://www.vatican.va/archive/FRA0013/__P91.HTM,"2628 L’adoration est la première attitude de l’homme qui se reconnaît créature devant son Créateur. Elle exalte la grandeur du Seigneur qui nous a fait (cf. Ps 95, 1-6) et la toute-puissance du Sauveur qui nous libère du mal. Elle est le prosternement de l’esprit devant le "" Roi de gloire "" (Ps 24, 9-10) et le silence respectueux face au Dieu "" toujours plus grand "" (S. Augustin, Psal. 62, 16). L’adoration du Dieu trois fois saint et souverainement aimable confond d’humilité et donne assurance à nos supplications."
I. La bénédiction et l’adoration,http://www.vatican.va/archive/FRA0013/__P91.HTM,I. La bénédiction et l’adoration
II. La prière de demande,http://www.vatican.va/archive/FRA0013/__P92.HTM,"2629 Le vocabulaire de la supplication est riche en nuances dans le Nouveau Testament : demander, réclamer, appeler avec insistance, invoquer, clamer, crier, et même "" lutter dans la prière "" (cf. Rm 15, 30 ; Col 4, 12). Mais sa forme la plus habituelle, parce que la plus spontanée, est la demande : C’est par la prière de demande que nous traduisons la conscience de notre relation à Dieu : créatures, nous ne sommes ni notre origine, ni maître des adversités, ni notre fin ultime, mais aussi, pécheurs, nous savons, comme chrétiens, que nous nous détournons de notre Père. La demande est déjà un retour vers Lui."
II. La prière de demande,http://www.vatican.va/archive/FRA0013/__P92.HTM,"2630 Le Nouveau Testament ne contient guère de prières de lamentation, fréquentes dans l’Ancien Testament. Désormais dans le Christ ressuscité la demande de l’Église est portée par l’espérance, même si nous sommes encore dans l’attente et que nous ayons chaque jour à nous convertir. C’est d’une autre profondeur que jaillit la demande chrétienne, celle que s. Paul appelle le gémissement : celui de la création "" en travail d’enfantement "" (Rm 8, 22), le nôtre aussi "" dans l’attente de la rédemption de notre corps, car notre salut est objet d’espérance "" (Rm 8, 23-24), enfin "" les gémissements ineffables "" de l’Esprit Saint lui-même qui "" vient au secours de notre faiblesse, car nous ne savons que demander pour prier comme il faut "" (Rm 8, 26)."
II. La prière de demande,http://www.vatican.va/archive/FRA0013/__P92.HTM,"2631 La demande du pardon est le premier mouvement de la prière de demande (cf. le publicain : "" aie pitié du pécheur que je suis "" : Lc 18, 13). Elle est le préalable d’une prière juste et pure. L’humilité confiante nous remet dans la lumière de la communion avec le Père et son Fils Jésus Christ, et les uns avec les autres (cf. 1 Jn 1, 7 – 2, 2) : alors "" quoi que nous Lui demandions, nous le recevrons de Lui "" (1 Jn 3, 22). La demande du pardon est le préalable de la liturgie eucharistique, comme de la prière personnelle."
II. La prière de demande,http://www.vatican.va/archive/FRA0013/__P92.HTM,"2632 La demande chrétienne est centrée sur le désir et la recherche du Royaume qui vient, conformément à l’enseignement de Jésus (cf. Mt 6, 10. 33 ; Lc 11, 2. 13). Il y a une hiérarchie dans les demandes : d’abord le Royaume, ensuite ce qui est nécessaire pour l’accueillir et pour coopérer à sa venue. Cette coopération à la mission du Christ et de l’Esprit Saint, qui est maintenant celle de l’Église, est l’objet de la prière de la communauté apostolique (cf. Ac 6, 6 ; 13, 3). C’est la prière de Paul, l’Apôtre par excellence, qui nous révèle comment le souci divin de toutes les Églises doit animer la prière chrétienne (cf. Rm 10, 1 ; Ep 1, 16-23 ; Ph 1, 9-11 ; Col 1, 3-6 ; 4, 3-4. 12). Par la prière tout baptisé travaille à la Venue du Royaume."
II. La prière de demande,http://www.vatican.va/archive/FRA0013/__P92.HTM,"2633 Quand on participe ainsi à l’amour sauveur de Dieu, on comprend que tout besoin puisse devenir objet de demande. Le Christ qui a tout assumé afin de tout racheter est glorifié par les demandes que nous offrons au Père en son Nom (cf. Jn 14, 13). C’est dans cette assurance que Jacques (cf. Jc 1, 5-8) et Paul nous exhortent à prier en toute occasion (cf. Ep 5, 20 ; Ph 4, 6-7 ; Col 3, 16-17 ; 1 Th 5, 17-18)."
II. La prière de demande,http://www.vatican.va/archive/FRA0013/__P92.HTM,II. La prière de demande
III. La prière d’intercession,http://www.vatican.va/archive/FRA0013/__P93.HTM,"2634 L’intercessionest une prière de demande qui nous conforme de près à la prière de Jésus. C’est Lui l’unique Intercesseur auprès du Père en faveur de tous les hommes, des pécheurs en particulier (cf. Rm 8, 34 ; 1 Jn 2, 1 ; 1 Tm 2, 5-8). Il est "" capable de sauver de façon définitive ceux qui par lui s’avancent vers Dieu, étant toujours vivant pour intercéder en leur faveur "" (He 7, 25). L’Esprit Saint lui-même "" intercède pour nous... et son intercession pour les saints correspond aux vues de Dieu "" (Rm 8, 26-27)."
III. La prière d’intercession,http://www.vatican.va/archive/FRA0013/__P93.HTM,"2635 Intercéder, demander en faveur d’un autre, est, depuis Abraham, le propre d’un cœur accordé à la miséricorde de Dieu. Dans le temps de l’Église, l’intercession chrétienne participe à celle du Christ : elle est l’expression de la communion des saints. Dans l’intercession, celui qui prie ne "" recherche pas ses propres intérêts, mais songe plutôt à ceux des autres "" (Ph 2, 4), jusqu’à prier pour ceux qui lui font du mal (cf. Etienne priant pour ses bourreaux, comme Jésus : cf. Ac 7, 60 ; Lc 23, 28. 34)."
III. La prière d’intercession,http://www.vatican.va/archive/FRA0013/__P93.HTM,"2636 Les premières communautés chrétiennes ont vécu intensément cette forme de partage (cf. Ac 12, 5 ; 20, 36 ; 21, 5 ; 2 Co 9, 14). L’Apôtre Paul les fait participer ainsi à son ministère de l’Evangile (cf. Ep 6, 18-20 ; Col 4, 3-4 ; 1 Th 5, 25), mais il intercède aussi pour elles (cf. 2 Th 1, 11 ; Col 1, 3 ; Ph 1, 3-4). L’intercession des chrétiens ne connaît pas de frontières : "" pour tous les hommes, pour les dépositaires de l’autorité "" (1 Tm 2, 1), pour ceux qui persécutent (cf. Rm 12, 14), pour le salut de ceux qui repoussent l’Evangile (cf. Rm 10, 1)."
III. La prière d’intercession,http://www.vatican.va/archive/FRA0013/__P93.HTM,III. La prière d’intercession
IV. La prière d’action de grâces,http://www.vatican.va/archive/FRA0013/__P94.HTM,"2637 L’action de grâces caractérise la prière de l’Église qui, en célébrant l’Eucharistie, manifeste et devient davantage ce qu’elle est. En effet, dans l’œuvre du salut, le Christ libère la création du péché et de la mort pour la consacrer de nouveau et la faire retourner au Père, pour sa Gloire. L’action de grâces des membres du Corps participe à celle de leur Chef."
IV. La prière d’action de grâces,http://www.vatican.va/archive/FRA0013/__P94.HTM,"2638 Comme dans la prière de demande, tout événement et tout besoin peuvent devenir offrande d’action de grâces. Les lettres de S. Paul commencent et se terminent souvent par une action de grâces, et le Seigneur Jésus y est toujours présent. "" En toute condition, soyez dans l’action de grâces. C’est la volonté de Dieu sur vous dans le Christ Jésus "" (1 Th 5, 18). "" Soyez assidus à la prière ; qu’elle vous tienne vigilants dans l’action de grâces "" (Col 4, 2)."
IV. La prière d’action de grâces,http://www.vatican.va/archive/FRA0013/__P94.HTM,IV. La prière d’action de grâces
V. La prière de louange,http://www.vatican.va/archive/FRA0013/__P95.HTM,"2639 La louange est la forme de prière qui reconnaît le plus immédiatement que Dieu est Dieu ! Elle le chante pour Lui-même, elle lui rend gloire, au-delà de ce qu’il fait, parce qu’IL EST. Elle participe à la béatitude des cœurs purs qui l’aiment dans la foi avant de le voir dans la Gloire. Par elle, l’Esprit se joint à notre esprit pour témoigner que nous sommes enfants de Dieu (cf. Rm 8, 16), il rend témoignage au Fils unique en qui nous sommes adoptés et par qui nous glorifions le Père. La louange intègre les autres formes de prière et les porte vers Celui qui en est la source et le terme : "" le seul Dieu, le Père, de qui tout vient et pour qui nous sommes faits "" (1 Co 8, 6)."
V. La prière de louange,http://www.vatican.va/archive/FRA0013/__P95.HTM,"2640 S. Luc mentionne souvent dans son Evangile l’émerveillement et la louange devant les merveilles du Christ, les souligne aussi pour les actions de l’Esprit Saint que sont les Actes des Apôtres : la communauté de Jérusalem (cf. Ac 2, 47), l’impotent guéri par Pierre et Jean (cf. Ac 3, 9), la foule qui en glorifie Dieu (cf. Ac 4, 21), et les païens de Pisidie qui "" tout joyeux, glorifient la Parole du Seigneur "" (Ac 13, 48)."
V. La prière de louange,http://www.vatican.va/archive/FRA0013/__P95.HTM,"2641 "" Récitez entre vous des psaumes, des hymnes et des cantiques inspirés ; chantez et célébrez le Seigneur de tout votre cœur "" (Ep 5, 19 ; Col 3, 16). Comme les écrivains inspirés du Nouveau Testament, les premières communautés chrétiennes relisent le livre des Psaumes en y chantant le Mystère du Christ. Dans la nouveauté de l’Esprit, elles composent aussi des hymnes et des cantiques à partir de l’Evénement inouï que Dieu a accompli en son Fils : son Incarnation, sa Mort victorieuse de la mort, sa Résurrection et son Ascension à sa droite (cf. Ph 2, 6-11 ; Col 1, 15-20 ; Ep 5, 14 ; 1 Tm 3, 16 ; 6, 15-16 ; 2 Tm 2, 11-13). C’est de cette "" merveille "" de toute l’Economie du salut que monte la doxologie, la louange de Dieu (cf. Ep 1, 3-14 ; Rm 16, 25-27 ; Ep 3, 20-21 ; Jude 24-25)."
V. La prière de louange,http://www.vatican.va/archive/FRA0013/__P95.HTM,"2642 La Révélation "" de ce qui doit arriver bientôt "", l’Apocalypse, est portée par les cantiques de la Liturgie céleste (cf. Ap 4, 8-11 ; 5, 9-14 ; 7, 10-12) mais aussi par l’intercession des "" témoins "" (martyrs : Ap 6, 10). Les prophètes et les saints, tous ceux qui furent égorgés sur la terre pour le témoignage de Jésus (cf. Ap 18, 24), la foule immense de ceux qui, venus de la grande tribulation, nous ont précédés dans le Royaume, chantent la louange de gloire de Celui qui siège sur le Trône et de l’Agneau (cf. Ap 19, 1-8). En communion avec eux, l’Église de la terre chante aussi ces cantiques, dans la foi et l’épreuve. La foi, dans la demande et l’intercession, espère contre toute espérance et rend grâce au "" Père des lumières de qui descend tout don excellent "" (Jc 1, 17). La foi est ainsi une pure louange."
V. La prière de louange,http://www.vatican.va/archive/FRA0013/__P95.HTM,"2643 L’Eucharistie contient et exprime toutes les formes de prière : elle est "" l’offrande pure "" de tout le Corps du Christ "" à la gloire de son Nom "" (cf. Ml 1, 11) ; elle est, selon les traditions d’Orient et d’Occident, "" le sacrifice de louange ""."
V. La prière de louange,http://www.vatican.va/archive/FRA0013/__P95.HTM,V. La prière de louange
EN BREF,http://www.vatican.va/archive/FRA0013/__P96.HTM,"2644 L’Esprit Saint qui enseigne l’Église et lui rappelle tout ce que Jésus a dit, l’éduque aussi à la vie de prière, en suscitant des expressions qui se renouvellent au sein de formes permanentes : bénédiction, demande, intercession, action de grâce et louange."
EN BREF,http://www.vatican.va/archive/FRA0013/__P96.HTM,2645 C’est parce que Dieu le bénit que le cœur de l’homme peut bénir en retour Celui qui est la source de toute bénédiction.
EN BREF,http://www.vatican.va/archive/FRA0013/__P96.HTM,"2646 La prière de demande a pour objet le pardon, la recherche du Royaume ainsi que tout vrai besoin."
EN BREF,http://www.vatican.va/archive/FRA0013/__P96.HTM,2647 La prière d’intercession consiste en une demande en faveur d’un autre. Elle ne connaît pas de frontière et s’étend jusqu’aux ennemis.
EN BREF,http://www.vatican.va/archive/FRA0013/__P96.HTM,"2648 Toute joie et toute peine, tout événement et tout besoin peuvent être la matière de l’action de grâce qui, participant à celle du Christ, doit emplir toute la vie : "" En toute condition, soyez dans l’action de grâce "" (1 Th 5, 18)."
EN BREF,http://www.vatican.va/archive/FRA0013/__P96.HTM,"2649 La prière de louange, toute désintéressée, se porte vers Dieu ; elle le chante pour Lui, elle Lui rend gloire, au-delà de ce qu’il fait, parce qu’Il EST."
EN BREF,http://www.vatican.va/archive/FRA0013/__P96.HTM,EN BREF
CHAPITRE DEUXIEME LA TRADITION DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P97.HTM,"2650 La prière ne se réduit pas au jaillissement spontané d’une impulsion intérieure : pour prier, il faut le vouloir. Il ne suffit pas non plus de savoir ce que les Écritures révèlent sur la prière : il faut aussi apprendre à prier. Or, c’est par une transmission vivante (la sainte Tradition) que l’Esprit Saint, dans "" l’Église croyante et priante "" (DV 8), apprend à prier aux enfants de Dieu."
CHAPITRE DEUXIEME LA TRADITION DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P97.HTM,"2651 La tradition de la prière chrétienne est l’une des formes de croissance de la Tradition de la foi, en particulier par la contemplation et l’étude des croyants qui gardent en leur cœur les événements et les paroles de l’Economie du salut, et par la pénétration profonde des réalités spirituelles dont ils font l’expérience (cf. DV 8)."
CHAPITRE DEUXIEME LA TRADITION DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P97.HTM,CHAPITRE DEUXIEME
CHAPITRE DEUXIEME LA TRADITION DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P97.HTM,LA TRADITION DE LA PRIERE
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,""" Aujourd’hui """
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,"2652 L’Esprit Saint est "" l’eau vive "" qui, dans le cœur priant, "" jaillit en Vie éternelle "" (Jn 4, 14). C’est lui qui nous apprend à l’accueillir à la Source même : le Christ. Or, il y a dans la vie chrétienne des points de source où le Christ nous attend pour nous abreuver de l’Esprit Saint :"
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,"2653 L’Église "" exhorte avec force et de façon spéciale tous les chrétiens... à acquérir par une lecture fréquente des divines Écritures ‘la science éminente de Jésus-Christ’... Mais la prière doit accompagner la lecture de la Sainte Écriture pour que se noue un dialogue entre Dieu et l’homme, car ‘c’est à lui que nous nous adressons quand nous prions, c’est lui que nous écoutons quand nous lisons les oracles divins’ (S. Ambroise, off. 1, 88 : PL 16, 50A) "" (DV 25)."
Article 1 AUX SOURCES DE LA PRIERE,http://www.vatican.va/archive/FRA0013/__P98.HTM,"2654 Les Pères spirituels, paraphrasant Mt 7, 7, résument ainsi les dispositions du cœur nourri par la Parole de Dieu dans la prière : "" Cherchez en lisant, et vous trouverez en méditant ; frappez en priant, et il vous sera ouvert par la contemplation "" (cf. Guigue le Chartreux, scala : PL 184, 476C)."
